country_id,x,y
1,0.10129870129870129,0.2933433621662279
2,1.1142857142857143,1.0267017675817978
3,0.8103896103896103,1.0267017675817978
4,1.3168831168831168,1.1733734486649117
5,2.127272727272727,1.7600601729973675
6,0.20259740259740258,0.5133508837908989
7,1.0129870129870129,1.0267017675817978
8,1.2155844155844155,1.1733734486649117
9,1.5194805194805194,1.2467092892064686
10,2.0259740259740258,1.6867243324558105
11,2.0259740259740258,1.7600601729973675
12,1.1142857142857143,1.0267017675817978
13,0.9116883116883117,1.0267017675817978
14,0.20259740259740258,0.4400150432493419
15,1.5194805194805194,1.3200451297480256
16,1.8233766233766233,1.6867243324558105
17,2.2285714285714286,1.8333960135389245
18,0.7090909090909091,0.8066942459571268
19,0.10129870129870129,0.2933433621662279
20,1.1142857142857143,0.8800300864986838
21,0.40519480519480516,0.6600225648740128
22,0.7090909090909091,0.8800300864986838
23,1.4181818181818182,1.2467092892064686
24,0.6077922077922078,0.5866867243324558
25,0.9116883116883117,1.1733734486649117
26,1.8233766233766233,1.6867243324558105
27,1.722077922077922,1.4667168108311395
28,0.10129870129870129,0.22000752162467094
29,0.20259740259740258,0.2933433621662279
30,0.3038961038961039,0.5133508837908989
31,0.40519480519480516,0.5133508837908989
32,2.32987012987013,1.8333960135389245
33,0.40519480519480516,0.6600225648740128
34,0.20259740259740258,0.2933433621662279
35,0.10129870129870129,0.14667168108311396
36,1.5194805194805194,1.3933809702895825
37,1.1142857142857143,1.4667168108311395
38,0.9116883116883117,1.0267017675817978
39,0.3038961038961039,0.5133508837908989
40,0.5064935064935064,0.5133508837908989
41,1.1142857142857143,1.1733734486649117
42,0.20259740259740258,0.2933433621662279
43,1.9246753246753245,1.6133884919142536
44,1.8233766233766233,1.4667168108311395
45,1.9246753246753245,1.7600601729973675
46,2.0259740259740258,1.6867243324558105
47,2.32987012987013,1.9800676946220384
48,0.3038961038961039,0.4400150432493419
49,1.2155844155844155,1.1000376081233547
50,0.8103896103896103,0.8066942459571268
51,0.3038961038961039,0.36667920270778487
52,0.9116883116883117,0.8800300864986838
53,0.6077922077922078,0.8800300864986838
54,0.7090909090909091,0.8800300864986838
55,0.40519480519480516,0.6600225648740128
56,0.20259740259740258,0.5133508837908989
57,1.9246753246753245,1.7600601729973675
58,0.10129870129870129,0.36667920270778487
59,1.0129870129870129,1.0267017675817978
60,2.5324675324675323,2.0534035351635955
61,2.2285714285714286,1.8333960135389245
62,0.7090909090909091,0.8800300864986838
63,1.5194805194805194,1.3200451297480256
64,2.0259740259740258,1.6867243324558105
65,0.3038961038961039,0.5133508837908989
66,2.127272727272727,1.6867243324558105
67,1.2155844155844155,1.1733734486649117
68,0.7090909090909091,0.8800300864986838
69,1.722077922077922,1.2467092892064686
70,0.40519480519480516,0.5866867243324558
71,0.10129870129870129,0.36667920270778487
72,0.10129870129870129,0.2933433621662279
73,0.7090909090909091,0.7333584054155697
74,0.3038961038961039,0.5133508837908989
75,0.6077922077922078,0.7333584054155697
76,1.722077922077922,1.6133884919142536
77,2.431168831168831,1.9800676946220384
78,0.3038961038961039,0.5133508837908989
79,0.6077922077922078,0.7333584054155697
80,0.9116883116883117,1.1000376081233547
81,0.6077922077922078,0.6600225648740128
82,2.0259740259740258,1.7600601729973675
83,1.9246753246753245,1.5400526513726966
84,1.9246753246753245,1.6133884919142536
85,1.0129870129870129,1.0267017675817978
86,2.127272727272727,1.7600601729973675
87,1.2155844155844155,1.1733734486649117
88,1.3168831168831168,1.3200451297480256
89,0.5064935064935064,0.5866867243324558
90,0.40519480519480516,0.5133508837908989
91,0.9116883116883117,1.2467092892064686
92,1.1142857142857143,1.0267017675817978
93,0.3038961038961039,0.5133508837908989
94,1.8233766233766233,1.6867243324558105
95,1.4181818181818182,1.3200451297480256
96,0.3038961038961039,0.2933433621662279
97,0.20259740259740258,0.36667920270778487
98,0.8103896103896103,1.1733734486649117
99,1.8233766233766233,1.5400526513726966
100,2.127272727272727,1.8333960135389245
101,1.5194805194805194,1.3200451297480256
102,0.3038961038961039,0.36667920270778487
103,0.20259740259740258,0.2933433621662279
104,0.8103896103896103,1.1000376081233547
105,0.40519480519480516,0.8800300864986838
106,0,0.22000752162467094
107,1.722077922077922,1.5400526513726966
108,0.9116883116883117,0.8800300864986838
109,0.3038961038961039,0.5133508837908989
110,0.8103896103896103,0.8800300864986838
111,1.0129870129870129,0.9533659270402407
112,0.8103896103896103,0.8800300864986838
113,1.3168831168831168,1.3200451297480256
114,0.9116883116883117,0.8800300864986838
115,1.722077922077922,1.3933809702895825
116,0.5064935064935064,0.7333584054155697
117,0.10129870129870129,0.2933433621662279
118,0.3038961038961039,0.5866867243324558
119,0.40519480519480516,0.4400150432493419
120,0.20259740259740258,0.5133508837908989
121,2.32987012987013,1.9800676946220384
122,1.9246753246753245,1.6133884919142536
123,0.7090909090909091,0.8066942459571268
124,0.10129870129870129,0.14667168108311396
125,0.3038961038961039,0.36667920270778487
126,0.8103896103896103,0.8800300864986838
127,1.5194805194805194,1.3200451297480256
128,2.127272727272727,1.8333960135389245
129,0.6077922077922078,1.0267017675817978
130,0.3038961038961039,0.4400150432493419
131,1.0129870129870129,1.1000376081233547
132,1.1142857142857143,1.1000376081233547
133,0.20259740259740258,0.2933433621662279
134,0.9116883116883117,1.0267017675817978
135,0.9116883116883117,0.9533659270402407
136,0.7090909090909091,0.7333584054155697
137,1.722077922077922,1.6867243324558105
138,1.5194805194805194,1.4667168108311395
139,1.6207792207792207,1.3200451297480256
140,1.0129870129870129,1.1000376081233547
141,1.5194805194805194,1.3200451297480256
142,1.5194805194805194,1.3933809702895825
143,0.20259740259740258,0.4400150432493419
144,0.7090909090909091,1.0267017675817978
145,0.7090909090909091,0.8066942459571268
146,1.1142857142857143,1.1000376081233547
147,0.40519480519480516,0.5133508837908989
148,0.7090909090909091,1.2467092892064686
149,0.20259740259740258,0.36667920270778487
150,1.722077922077922,1.4667168108311395
151,1.0129870129870129,1.0267017675817978
152,0.10129870129870129,0.36667920270778487
153,1.722077922077922,1.7600601729973675
154,1.8233766233766233,1.5400526513726966
155,1.8233766233766233,1.6867243324558105
156,0.40519480519480516,0.5133508837908989
157,0.10129870129870129,0.2933433621662279
158,0.6077922077922078,0.5133508837908989
159,2.0259740259740258,1.9067318540804814
160,0,0.14667168108311396
161,1.8233766233766233,1.4667168108311395
162,0.7090909090909091,0.9533659270402407
163,0.3038961038961039,0.5133508837908989
164,0.8103896103896103,0.8066942459571268
165,0.5064935064935064,0.36667920270778487
166,2.2285714285714286,1.7600601729973675
167,2.0259740259740258,1.8333960135389245
168,0.7090909090909091,0.8800300864986838
169,2.127272727272727,1.9067318540804814
170,1.0129870129870129,0.8066942459571268
171,0.20259740259740258,0.4400150432493419
172,0.8103896103896103,1.1733734486649117
