country_id,x,y
1,0.22860492379835876,0.6337047353760445
2,1.1430246189917939,0.9958217270194987
3,1.1430246189917939,1.0863509749303621
4,1.3716295427901526,1.1768802228412256
5,1.3716295427901526,1.1768802228412256
6,0.6858147713950763,0.9052924791086351
7,1.0287221570926144,0.9958217270194987
8,1.1430246189917939,1.0863509749303621
9,1.4859320046893318,1.1768802228412256
10,1.2573270808909731,1.1768802228412256
11,1.2573270808909731,1.1768802228412256
12,1.2573270808909731,0.9958217270194987
13,0.914419695193435,0.9958217270194987
14,0.5715123094958969,0.7242339832869081
15,1.3716295427901526,1.267409470752089
16,1.3716295427901526,1.3579387186629526
17,1.3716295427901526,1.1768802228412256
18,0.914419695193435,0.9052924791086351
19,0.4572098475967175,0.7242339832869081
20,1.0287221570926144,0.8147632311977716
21,0.8001172332942557,0.9958217270194987
22,1.0287221570926144,1.0863509749303621
23,1.2573270808909731,1.0863509749303621
24,1.0287221570926144,1.0863509749303621
25,1.0287221570926144,1.0863509749303621
26,1.3716295427901526,1.1768802228412256
27,1.3716295427901526,1.1768802228412256
28,0.22860492379835876,0.45264623955431754
29,0.5715123094958969,0.5431754874651811
30,0.6858147713950763,0.8147632311977716
31,0.6858147713950763,0.9958217270194987
32,1.4859320046893318,1.1768802228412256
33,0.5715123094958969,0.8147632311977716
34,0.5715123094958969,0.9052924791086351
35,0.22860492379835876,0.5431754874651811
36,1.2573270808909731,0.9958217270194987
37,1.1430246189917939,1.1768802228412256
38,1.0287221570926144,0.9958217270194987
39,0.5715123094958969,0.9052924791086351
40,1.1430246189917939,0.9958217270194987
41,0.914419695193435,0.9958217270194987
42,0.4572098475967175,0.6337047353760445
43,1.4859320046893318,1.267409470752089
44,1.3716295427901526,1.0863509749303621
45,1.3716295427901526,1.1768802228412256
46,1.3716295427901526,1.1768802228412256
47,1.4859320046893318,1.267409470752089
48,0.5715123094958969,0.8147632311977716
49,1.1430246189917939,1.0863509749303621
50,1.0287221570926144,0.9052924791086351
51,0.914419695193435,0.9052924791086351
52,1.0287221570926144,0.9052924791086351
53,1.0287221570926144,1.0863509749303621
54,0.914419695193435,0.9958217270194987
55,0.914419695193435,1.0863509749303621
56,0.5715123094958969,0.9052924791086351
57,1.4859320046893318,1.267409470752089
58,0.34290738569753815,0.6337047353760445
59,1.0287221570926144,1.0863509749303621
60,1.6002344665885113,1.3579387186629526
61,1.4859320046893318,1.1768802228412256
62,1.0287221570926144,0.9958217270194987
63,1.4859320046893318,1.1768802228412256
64,1.2573270808909731,1.0863509749303621
65,0.6858147713950763,0.9958217270194987
66,1.4859320046893318,1.1768802228412256
67,0.914419695193435,0.9052924791086351
68,0.8001172332942557,0.9052924791086351
69,1.4859320046893318,1.1768802228412256
70,0.6858147713950763,0.8147632311977716
71,0.34290738569753815,0.7242339832869081
72,0.34290738569753815,0.7242339832869081
73,0.914419695193435,0.9052924791086351
74,0.5715123094958969,0.8147632311977716
75,0.8001172332942557,0.8147632311977716
76,1.2573270808909731,1.1768802228412256
77,1.6002344665885113,1.267409470752089
78,0.6858147713950763,0.9052924791086351
79,1.0287221570926144,0.9958217270194987
80,1.1430246189917939,1.0863509749303621
81,0.914419695193435,0.9052924791086351
82,1.3716295427901526,1.1768802228412256
83,1.2573270808909731,1.0863509749303621
84,1.2573270808909731,1.0863509749303621
85,1.0287221570926144,0.9958217270194987
86,1.2573270808909731,1.0863509749303621
87,1.2573270808909731,1.1768802228412256
88,1.2573270808909731,1.1768802228412256
89,0.914419695193435,0.9958217270194987
90,0.5715123094958969,0.7242339832869081
91,0.914419695193435,1.1768802228412256
92,1.3716295427901526,1.1768802228412256
93,0.6858147713950763,0.8147632311977716
94,1.4859320046893318,1.267409470752089
95,1.4859320046893318,1.3579387186629526
96,0.8001172332942557,0.9052924791086351
97,0.5715123094958969,0.8147632311977716
